"","Status","Custom.study.tncs.accepted.at","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Fluent.languages","Mild.cognitive.impairment.dementia","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","Random_ID"
"170","APPROVED","Not Applicable","2024-10-02T11:44:28.517000Z","2024-10-02T12:24:53.317000Z","2024-10-02T17:16:04.697000Z","2024-10-02T12:24:54.119457Z",2425,"C1FKYHSS",183,"English","No","18","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF79546"
"171","APPROVED","Not Applicable","2024-10-02T11:39:53.921000Z","2024-10-02T12:13:40.073000Z","2024-10-02T17:16:05.026000Z","2024-10-02T12:15:04.043072Z",2027,"C1FKYHSS",606,"English","No","22","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED","MDPRF06078"
"172","APPROVED","Not Applicable","2024-10-02T11:41:13.598000Z","2024-10-02T12:17:40.129000Z","2024-10-02T17:11:41.311000Z","2024-10-02T12:17:42.796636Z",2187,"C1FKYHSS",15,"English","No","22","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF14962"
"173","APPROVED","Not Applicable","2024-10-02T11:41:46.284000Z","2024-10-02T13:03:58.023000Z","2024-10-02T17:11:41.622000Z","2024-10-02T13:03:58.899706Z",4932,"C1FKYHSS",2361,"Spanish, English","No","25","Male","White","Panama","United States","Panama","Spanish","No","Full-Time","MDPRF83214"
"174","APPROVED","Not Applicable","2024-10-02T11:41:21.648000Z","2024-10-02T12:44:27.832000Z","2024-10-02T17:11:41.948000Z","2024-10-02T12:44:28.559938Z",3787,"C1FKYHSS",962,"English","No","20","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED","MDPRF80769"
"175","APPROVED","Not Applicable","2024-10-02T11:41:36.688000Z","2024-10-02T12:15:13.598000Z","2024-10-02T17:11:35.847000Z","2024-10-02T12:15:28.738309Z",2017,"C1FKYHSS",947,"English","No","22","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF99297"
"176","APPROVED","Not Applicable","2024-10-02T11:48:06.199000Z","2024-10-02T12:30:15.191000Z","2024-10-02T17:11:42.302000Z","2024-10-02T12:30:26.508054Z",2529,"C1FKYHSS",75,"English","No","23","Male","White","United States","United States","United States","English","Yes","Unemployed (and job seeking)","MDPRF11912"
"177","APPROVED","Not Applicable","2024-10-02T11:45:11.387000Z","2024-10-02T12:41:27.120000Z","2024-10-02T17:16:05.378000Z","2024-10-02T12:41:28.377715Z",3376,"C1FKYHSS",759,"English, Other","No","25","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF32274"
"178","APPROVED","Not Applicable","2024-10-02T11:46:34.342000Z","2024-10-02T12:40:04.501000Z","2024-10-02T17:11:36.504000Z","2024-10-02T12:40:05.363091Z",3211,"C1FKYHSS",233,"English","No","18","Female","Black","Nigeria","United Kingdom","Nigeria","English","Yes","Part-Time","MDPRF62293"
"179","APPROVED","Not Applicable","2024-10-02T11:47:35.700000Z","2024-10-02T12:24:27.761000Z","2024-10-02T17:11:42.739000Z","2024-10-02T12:24:28.562768Z",2213,"C1FKYHSS",145,"English","No","25","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF63216"
"180","APPROVED","Not Applicable","2024-10-02T11:48:09.390000Z","2024-10-02T12:25:29.014000Z","2024-10-02T17:16:05.833000Z","2024-10-02T12:25:29.708963Z",2240,"C1FKYHSS",877,"English","No","22","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF42220"
"181","APPROVED","Not Applicable","2024-10-02T11:49:13.987000Z","2024-10-02T12:32:38.067000Z","2024-10-02T17:16:06.221000Z","2024-10-02T12:32:38.863071Z",2605,"C1FKYHSS",153,"English","No","20","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF96371"
"182","APPROVED","Not Applicable","2024-10-02T11:48:13.774000Z","2024-10-02T12:32:16.660000Z","2024-10-02T17:11:43.133000Z","2024-10-02T12:32:17.617604Z",2643,"C1FKYHSS",19,"English","No","24","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time","MDPRF40310"
"183","APPROVED","Not Applicable","2024-10-02T11:50:49.339000Z","2024-10-02T12:25:07.576000Z","2024-10-02T17:11:43.523000Z","2024-10-02T12:25:08.342829Z",2059,"C1FKYHSS",189,"English","No","18","Male","Mixed","United Kingdom","United Kingdom","United Kingdom","English","Yes","Other","MDPRF60918"
"184","APPROVED","Not Applicable","2024-10-02T11:50:15.032000Z","2024-10-02T12:42:16.079000Z","2024-10-02T17:11:44.517000Z","2024-10-02T12:42:16.891884Z",3122,"C1FKYHSS",410,"English","No","22","Male","Asian","Peru","United Kingdom","United Kingdom","Chinese","Yes","Part-Time","MDPRF52248"
"185","APPROVED","Not Applicable","2024-10-02T11:51:18.428000Z","2024-10-02T12:38:16.821000Z","2024-10-02T17:16:06.567000Z","2024-10-02T12:39:17.615123Z",2819,"C1FKYHSS",116,"English","No","19","Male","White","United States","United States","United States","English","No","Other","MDPRF17673"
"186","APPROVED","Not Applicable","2024-10-02T11:53:17.807000Z","2024-10-02T12:37:04.081000Z","2024-10-02T17:11:44.840000Z","2024-10-02T12:39:05.181202Z",2627,"C1FKYHSS",92,"English, Other","No","20","Male","Black","Nigeria","United States","Nigeria","English","Yes","Unemployed (and job seeking)","MDPRF95242"
"187","APPROVED","Not Applicable","2024-10-02T11:53:54.660000Z","2024-10-02T12:31:11.242000Z","2024-10-02T17:16:07.018000Z","2024-10-02T12:31:11.897751Z",2237,"C1FKYHSS",30,"English","No","20","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF48207"
"188","APPROVED","Not Applicable","2024-10-02T11:54:53.167000Z","2024-10-02T13:07:45.764000Z","2024-10-02T17:11:45.137000Z","2024-10-02T13:09:55.543915Z",4373,"C1FKYHSS",423,"English","No","19","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Due to start a new job within the next month","MDPRF06775"
"189","APPROVED","Not Applicable","2024-10-02T11:56:22.035000Z","2024-10-02T13:16:51.520000Z","2024-10-02T17:11:45.518000Z","2024-10-02T13:16:52.375970Z",4830,"C1FKYHSS",149,"English","No","25","Male","White","United States","United States","United States","English","No","Full-Time","MDPRF76619"
"190","APPROVED","Not Applicable","2024-10-02T12:01:04.126000Z","2024-10-02T13:21:09.206000Z","2024-10-02T17:11:45.834000Z","2024-10-02T13:21:10.491149Z",4806,"C1FKYHSS",1839,"English","No","41","Male","Black","United States","United States","United States","English","No","Full-Time","MDPRF18230"
"191","APPROVED","Not Applicable","2024-10-02T12:02:52.173000Z","2024-10-02T12:44:33.742000Z","2024-10-02T17:11:46.186000Z","2024-10-02T12:44:34.432621Z",2502,"C1FKYHSS",520,"Punjabi, Urdu, English","No","23","Male","Asian","United States","United States","United States","English","No","Unemployed (and job seeking)","MDPRF23983"
"192","APPROVED","Not Applicable","2024-10-02T12:03:54.416000Z","2024-10-02T12:37:23.458000Z","2024-10-02T17:11:46.549000Z","2024-10-02T12:39:11.179792Z",2010,"C1FKYHSS",134,"English","No","21","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF31886"
"193","APPROVED","Not Applicable","2024-10-02T12:19:16.982000Z","2024-10-02T12:58:11.875000Z","2024-10-02T17:11:36.819000Z","2024-10-02T13:00:16.117962Z",2335,"C1FKYHSS",232,"English","No","23","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF23373"
"194","APPROVED","Not Applicable","2024-10-02T12:48:12.878000Z","2024-10-02T13:33:03.570000Z","2024-10-02T17:11:37.163000Z","2024-10-02T13:33:08.836908Z",2691,"C1FKYHSS",36,"English","No","25","Female","Black","Ireland","United Kingdom","Ireland","English","No","Full-Time","MDPRF65935"
"195","APPROVED","Not Applicable","2024-10-02T13:02:26.871000Z","2024-10-02T14:09:34.710000Z","2024-10-02T17:11:37.542000Z","2024-10-02T14:09:35.275460Z",4028,"C1FKYHSS",111,"English","No","21","Female","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","MDPRF99469"
"196","APPROVED","Not Applicable","2024-10-02T13:01:14.383000Z","2024-10-02T13:38:02.080000Z","2024-10-02T17:11:46.869000Z","2024-10-02T13:38:09.787495Z",2208,"C1FKYHSS",3776,"English","No","21","Male","Asian","United States","United States","United States","English","No","Unemployed (and job seeking)","MDPRF53346"
"197","APPROVED","Not Applicable","2024-10-02T13:15:40.468000Z","2024-10-02T14:36:52.029000Z","2024-10-02T17:11:47.164000Z","2024-10-02T14:37:59.091294Z",4872,"C1FKYHSS",1515,"English","No","24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF36846"
"198","APPROVED","Not Applicable","2024-10-02T14:02:45.082000Z","2024-10-02T14:45:24.826000Z","2024-10-02T17:16:07.342000Z","2024-10-02T14:45:26.495975Z",2560,"C1FKYHSS",84,"English","No","21","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF59307"
"199","APPROVED","Not Applicable","2024-10-02T15:21:18.397000Z","2024-10-02T16:14:07.476000Z","2024-10-02T17:11:37.991000Z","2024-10-02T16:14:08.582654Z",3170,"C1FKYHSS",202,"English, Romanian","No","24","Female","White","Romania","United Kingdom","Romania","English","Yes","Part-Time","MDPRF13638"
"200","APPROVED","Not Applicable","2024-10-03T11:22:11.965000Z","2024-10-03T12:19:50.382000Z","2024-10-03T17:50:47.548000Z","2024-10-03T12:19:51.156597Z",3459,"C1FKYHSS",69,"English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Other","MDPRF02416"
"201","APPROVED","Not Applicable","2024-10-03T11:24:20.964000Z","2024-10-03T12:27:41.802000Z","2024-10-03T17:50:48.148000Z","2024-10-03T12:28:50.279129Z",3801,"C1FKYHSS",54,"Urdu, English","No","19","Female","Asian","Pakistan","United Kingdom","Pakistan","Urdu","Yes","Part-Time","MDPRF93810"
"202","APPROVED","Not Applicable","2024-10-03T11:32:45.972000Z","2024-10-03T12:36:59.327000Z","2024-10-03T17:51:01.066000Z","2024-10-03T12:38:26.495197Z",3854,"C1FKYHSS",326,"English, Farsi, Arabic","No","23","Male","Mixed","Iran","United Kingdom","United Kingdom","Farsi","DATA_EXPIRED","DATA_EXPIRED","MDPRF40907"
"203","APPROVED","Not Applicable","2024-10-03T11:27:08.319000Z","2024-10-03T12:23:38.288000Z","2024-10-03T17:49:12.642000Z","2024-10-03T12:23:38.958387Z",3390,"C1FKYHSS",123,"English","No","22","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF87900"
"204","APPROVED","Not Applicable","2024-10-03T11:28:30.078000Z","2024-10-03T12:04:06.899000Z","2024-10-03T17:50:48.649000Z","2024-10-03T12:06:11.454075Z",2137,"C1FKYHSS",236,"English, Pashto","No","19","Female","Asian","Pakistan","United Kingdom","United Kingdom","Other","Yes","Part-Time","MDPRF28437"
"205","APPROVED","Not Applicable","2024-10-03T11:33:16.273000Z","2024-10-03T12:17:52.755000Z","2024-10-03T17:50:49.068000Z","2024-10-03T12:18:43.056857Z",2677,"C1FKYHSS",327,"English","No","21","Female","Black","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF77371"
"206","APPROVED","Not Applicable","2024-10-03T11:36:52.357000Z","2024-10-03T12:20:42.889000Z","2024-10-03T17:49:13.106000Z","2024-10-03T12:20:44.135201Z",2631,"C1FKYHSS",87,"English","No","19","Female","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Other","MDPRF48761"
"207","APPROVED","Not Applicable","2024-10-03T11:35:24.594000Z","2024-10-03T12:15:15.347000Z","2024-10-03T17:49:13.520000Z","2024-10-03T12:15:17.696042Z",2391,"C1FKYHSS",15,"English","No","19","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF84244"
"208","APPROVED","Not Applicable","2024-10-03T11:42:37.917000Z","2024-10-03T12:20:11.162000Z","2024-10-03T17:51:01.940000Z","2024-10-03T12:20:22.146383Z",2254,"C1FKYHSS",107,"English","No","20","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF87668"
"209","APPROVED","Not Applicable","2024-10-03T11:45:32.707000Z","2024-10-03T12:25:17.691000Z","2024-10-03T17:51:02.355000Z","2024-10-03T12:25:18.576941Z",2385,"C1FKYHSS",36,"English","No","18","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF19879"
"210","APPROVED","Not Applicable","2024-10-03T11:45:59.139000Z","2024-10-03T12:41:12.679000Z","2024-10-03T17:51:02.757000Z","2024-10-03T12:42:24.669716Z",3314,"C1FKYHSS",80,"English","No","24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF25443"
"211","APPROVED","Not Applicable","2024-10-03T11:45:59.854000Z","2024-10-03T12:22:53.817000Z","2024-10-03T17:49:22.892000Z","2024-10-03T12:22:54.740699Z",2214,"C1FKYHSS",139,"English","No","22","Male","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF15820"
"212","APPROVED","Not Applicable","2024-10-03T11:47:54.502000Z","2024-10-03T12:34:33.938000Z","2024-10-03T17:51:03.182000Z","2024-10-03T12:34:34.595567Z",2800,"C1FKYHSS",243,"English","No","20","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF83624"
"213","APPROVED","Not Applicable","2024-10-03T11:56:11.006000Z","2024-10-03T12:36:01.093000Z","2024-10-03T17:49:23.268000Z","2024-10-03T12:38:14.411841Z",2391,"C1FKYHSS",272,"English","No","22","Male","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","Full-Time","MDPRF23519"
"214","APPROVED","Not Applicable","2024-10-03T11:48:28.541000Z","2024-10-03T12:35:07.699000Z","2024-10-03T17:49:13.792000Z","2024-10-03T12:35:08.446739Z",2800,"C1FKYHSS",266,"English, Polish","No","23","Female","White","Poland","United Kingdom","Poland","Polish","No","Unemployed (and job seeking)","MDPRF96644"
"215","APPROVED","Not Applicable","2024-10-03T11:50:26.416000Z","2024-10-03T13:04:35.807000Z","2024-10-03T17:51:03.648000Z","2024-10-03T13:05:24.860854Z",4450,"C1FKYHSS",885,"Chinese, English, Mandarin, Cantonese","No","21","Male","Asian","Hong Kong","United Kingdom","Hong Kong","Cantonese","Yes","Part-Time","MDPRF11139"
"216","APPROVED","Not Applicable","2024-10-03T11:51:17.463000Z","2024-10-03T13:16:16.606000Z","2024-10-03T17:49:23.656000Z","2024-10-03T13:16:21.746561Z",5100,"C1FKYHSS",179,"English","No","19","Male","Black","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF74534"
"217","APPROVED","Not Applicable","2024-10-03T11:53:01.713000Z","2024-10-03T12:30:55.905000Z","2024-10-03T17:50:49.470000Z","2024-10-03T12:31:24.007275Z",2275,"C1FKYHSS",366,"English, Malay, Tamil","No","25","Female","Asian","Malaysia","United Kingdom","Malaysia","Malay","Yes","Unemployed (and job seeking)","MDPRF24527"
"218","APPROVED","Not Applicable","2024-10-03T11:53:21.211000Z","2024-10-03T12:38:50.899000Z","2024-10-03T17:51:04.047000Z","2024-10-03T13:21:28.404070Z",2730,"C1FKYHSS",92,"English","No","20","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED","MDPRF37577"
"219","APPROVED","Not Applicable","2024-10-03T11:56:55.726000Z","2024-10-03T12:51:07.466000Z","2024-10-03T17:51:04.535000Z","2024-10-03T12:51:34.477470Z",3252,"C1FKYHSS",1324,"English","No","25","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF28700"
"220","APPROVED","Not Applicable","2024-10-03T12:05:56.115000Z","2024-10-03T12:39:13.156000Z","2024-10-03T17:49:24.033000Z","2024-10-03T12:40:36.763091Z",1998,"C1FKYHSS",305,"English, Spanish","No","19","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF37003"
"221","APPROVED","Not Applicable","2024-10-03T11:57:18.997000Z","2024-10-03T12:46:15.280000Z","2024-10-03T17:51:04.924000Z","2024-10-03T12:48:23.615183Z",2937,"C1FKYHSS",170,"English","No","23","Male","White","United States","United States","United States","English","No","Unemployed (and job seeking)","MDPRF57371"
"222","APPROVED","Not Applicable","2024-10-03T12:05:58.491000Z","2024-10-03T13:22:08.157000Z","2024-10-03T17:51:05.349000Z","2024-10-03T13:22:40.633450Z",4570,"C1FKYHSS",28,"English","No","22","Male","White","United States","United States","United States","English","No","Full-Time","MDPRF78157"
"223","APPROVED","Not Applicable","2024-10-03T12:02:27.906000Z","2024-10-03T12:37:22.793000Z","2024-10-03T17:51:05.852000Z","2024-10-03T12:38:33.467405Z",2095,"C1FKYHSS",849,"English","No","24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF65794"
"224","APPROVED","Not Applicable","2024-10-03T12:03:29.791000Z","2024-10-03T12:40:30.946000Z","2024-10-03T17:51:06.813000Z","2024-10-03T12:42:18.640687Z",2222,"C1FKYHSS",456,"English, Hindi, Portuguese, French","No","21","Male","Asian","Portugal","United Kingdom","Portugal","Portuguese","Yes","Unemployed (and job seeking)","MDPRF66053"
"225","APPROVED","Not Applicable","2024-10-03T12:03:50.702000Z","2024-10-03T12:57:11.871000Z","2024-10-03T17:49:14.114000Z","2024-10-03T12:57:12.616249Z",3202,"C1FKYHSS",97,"English","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF85563"
"226","APPROVED","Not Applicable","2024-10-03T12:09:29.384000Z","2024-10-03T12:51:43.337000Z","2024-10-03T17:49:24.463000Z","2024-10-03T12:51:44.169007Z",2534,"C1FKYHSS",370,"English, Hindi","No","20","Male","Asian","India","United States","United States","English","Yes","Unemployed (and job seeking)","MDPRF08102"
"227","APPROVED","Not Applicable","2024-10-03T12:05:33.480000Z","2024-10-03T12:58:25.881000Z","2024-10-03T17:51:07.200000Z","2024-10-03T12:58:26.838841Z",3173,"C1FKYHSS",126,"English","No","25","Male","Black","Ghana","United Kingdom","Ghana","English","Yes","Unemployed (and job seeking)","MDPRF09785"
"228","APPROVED","Not Applicable","2024-10-03T12:06:58.798000Z","2024-10-03T12:52:18.973000Z","2024-10-03T17:51:07.622000Z","2024-10-03T12:52:24.586838Z",2721,"C1FKYHSS",82,"English","No","23","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF03278"
"229","APPROVED","Not Applicable","2024-10-03T12:13:10.880000Z","2024-10-03T13:03:42.819000Z","2024-10-03T17:50:49.891000Z","2024-10-03T13:05:12.833344Z",3032,"C1FKYHSS",153,"French, Twi, English","No","19","Female","Black","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF64111"
"230","APPROVED","Not Applicable","2024-10-03T12:08:40.428000Z","2024-10-03T12:48:03.027000Z","2024-10-03T17:51:08.387000Z","2024-10-03T12:48:46.332831Z",2363,"C1FKYHSS",114,"English","No","18","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","DATA_EXPIRED","MDPRF67003"
"231","APPROVED","Not Applicable","2024-10-03T12:12:01.900000Z","2024-10-03T12:59:05.086000Z","2024-10-03T17:51:08.810000Z","2024-10-03T12:59:05.810245Z",2824,"C1FKYHSS",1123,"English","No","22","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF38277"
"232","APPROVED","Not Applicable","2024-10-03T12:11:23.762000Z","2024-10-03T13:05:58.938000Z","2024-10-03T17:50:50.414000Z","2024-10-03T13:06:04.802963Z",3276,"C1FKYHSS",77,"English","No","22","Female","Black","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","MDPRF70301"
"233","APPROVED","Not Applicable","2024-10-03T12:13:12.380000Z","2024-10-03T13:04:01.651000Z","2024-10-03T17:50:50.832000Z","2024-10-03T13:05:16.205883Z",3050,"C1FKYHSS",694,"English","No","22","Female","Black","United States","United States","United States","English","Yes","Unemployed (and job seeking)","MDPRF75922"
"234","APPROVED","Not Applicable","2024-10-03T12:16:21.284000Z","2024-10-03T13:07:23.274000Z","2024-10-03T17:50:51.188000Z","2024-10-03T13:07:24.031681Z",3062,"C1FKYHSS",99,"English","No","22","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time","MDPRF06669"
"235","APPROVED","Not Applicable","2024-10-03T12:14:08.054000Z","2024-10-03T13:09:21.375000Z","2024-10-03T17:50:51.586000Z","2024-10-03T13:09:21.994319Z",3314,"C1FKYHSS",46,"French, English, Spanish","No","25","Female","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF06993"
"236","APPROVED","Not Applicable","2024-10-03T12:17:58.207000Z","2024-10-03T13:04:37.771000Z","2024-10-03T17:49:14.480000Z","2024-10-03T13:05:25.784757Z",2800,"C1FKYHSS",1139,"English","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time","MDPRF53264"
"237","APPROVED","Not Applicable","2024-10-03T12:17:00.634000Z","2024-10-03T13:22:06.709000Z","2024-10-03T17:51:09.195000Z","2024-10-03T13:22:39.022316Z",3907,"C1FKYHSS",1001,"English, Spanish","No","22","Male","Mixed","United States","United States","United States","English","Yes","Unemployed (and job seeking)","MDPRF43420"
"238","APPROVED","Not Applicable","2024-10-03T12:26:14.773000Z","2024-10-03T14:04:00.363000Z","2024-10-03T17:51:09.662000Z","2024-10-03T14:04:13.566921Z",5866,"C1FKYHSS",150,"English","No","19","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)","MDPRF98886"
"239","APPROVED","Not Applicable","2024-10-03T12:23:16.257000Z","2024-10-03T12:59:29.788000Z","2024-10-03T17:50:52.202000Z","2024-10-03T12:59:30.549436Z",2174,"C1FKYHSS",14,"English","No","22","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time","MDPRF43280"
"240","APPROVED","Not Applicable","2024-10-03T12:24:53.827000Z","2024-10-03T13:02:19.016000Z","2024-10-03T17:49:24.896000Z","2024-10-03T13:02:45.594036Z",2246,"C1FKYHSS",281,"Bengali, English","No","19","Male","Asian","Bangladesh","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF29651"
"241","APPROVED","Not Applicable","2024-10-03T12:23:59.469000Z","2024-10-03T13:08:10.093000Z","2024-10-03T17:50:52.687000Z","2024-10-03T13:08:11.202055Z",2651,"C1FKYHSS",878,"English, French","No","22","Female","Black","United Kingdom","United Kingdom","United Kingdom","English","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)","MDPRF24801"
"242","APPROVED","Not Applicable","2024-10-03T12:24:26.079000Z","2024-10-03T13:01:50.432000Z","2024-10-03T17:50:53.052000Z","2024-10-03T13:02:40.875218Z",2245,"C1FKYHSS",303,"English, Hindi, Gujarati","No","21","Female","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF01788"
"243","APPROVED","Not Applicable","2024-10-03T12:24:59.017000Z","2024-10-03T13:02:47.709000Z","2024-10-03T17:49:14.896000Z","2024-10-03T13:03:03.454176Z",2269,"C1FKYHSS",215,"English","No","18","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Other","MDPRF58158"
"244","APPROVED","Not Applicable","2024-10-03T12:28:56.692000Z","2024-10-03T13:40:49.283000Z","2024-10-03T17:50:53.533000Z","2024-10-03T13:40:50.193368Z",4313,"C1FKYHSS",182,"Bengali, English","No","21","Female","Asian","Bangladesh","United Kingdom","Bangladesh","English","No","Full-Time","MDPRF16012"
"245","APPROVED","Not Applicable","2024-10-03T12:26:03.304000Z","2024-10-03T13:05:43.231000Z","2024-10-03T17:49:15.352000Z","2024-10-03T13:05:47.715680Z",2380,"C1FKYHSS",65,"English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF80434"
"246","APPROVED","Not Applicable","2024-10-03T12:26:24.208000Z","2024-10-03T12:58:52.305000Z","2024-10-03T17:50:53.938000Z","2024-10-03T12:58:53.090282Z",1949,"C1FKYHSS",371,"Urdu, English, Hindi","No","23","Female","Asian","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED","MDPRF46232"
"247","APPROVED","Not Applicable","2024-10-03T12:27:00.386000Z","2024-10-03T13:21:19.558000Z","2024-10-03T17:50:54.341000Z","2024-10-03T13:22:26.932569Z",3260,"C1FKYHSS",38,"English","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF84358"
"248","APPROVED","Not Applicable","2024-10-03T12:29:01.620000Z","2024-10-03T13:06:20.836000Z","2024-10-03T17:49:15.726000Z","2024-10-03T13:06:30.932076Z",2240,"C1FKYHSS",185,"English, Portuguese","No","25","Female","White","Jersey","United Kingdom","Jersey","English","No","Part-Time","MDPRF72748"
"249","APPROVED","Not Applicable","2024-10-03T12:31:44.488000Z","2024-10-03T13:13:38.578000Z","2024-10-03T17:49:16.502000Z","2024-10-03T13:13:39.246731Z",2515,"C1FKYHSS",81,"English","No","21","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF84771"
"250","APPROVED","Not Applicable","2024-10-03T12:32:49.110000Z","2024-10-03T13:25:25.349000Z","2024-10-03T17:51:10.163000Z","2024-10-03T13:25:26.784920Z",3157,"C1FKYHSS",79,"English, Spanish","No","19","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time","MDPRF34178"
"251","APPROVED","Not Applicable","2024-10-03T12:29:43.352000Z","2024-10-03T13:28:16.510000Z","2024-10-03T17:49:25.335000Z","2024-10-03T13:28:18.237179Z",3514,"C1FKYHSS",183,"English","No","24","Male","Black","United States","United States","United States","English","No","Unemployed (and job seeking)","MDPRF48836"
"252","APPROVED","Not Applicable","2024-10-03T12:31:05.813000Z","2024-10-03T13:03:40.370000Z","2024-10-03T17:49:17.031000Z","2024-10-03T13:05:12.743216Z",1955,"C1FKYHSS",1346,"English, Chinese, Japanese","No","24","Female","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF25665"
"253","APPROVED","Not Applicable","2024-10-03T12:31:22.583000Z","2024-10-03T13:08:05.044000Z","2024-10-03T17:51:10.586000Z","2024-10-03T13:08:06.042392Z",2203,"C1FKYHSS",314,"Punjabi, Urdu, English","No","22","Male","Asian","Pakistan","United Kingdom","Pakistan","Urdu","No","Full-Time","MDPRF88277"
"254","APPROVED","Not Applicable","2024-10-03T12:31:32.474000Z","2024-10-03T13:12:12.372000Z","2024-10-03T17:51:10.989000Z","2024-10-03T13:12:14.507981Z",2440,"C1FKYHSS",289,"English, German","No","24","Male","White","United States","United States","United States","English","No","Part-Time","MDPRF34644"
"255","APPROVED","Not Applicable","2024-10-03T12:33:16.481000Z","2024-10-03T13:15:50.112000Z","2024-10-03T17:50:54.738000Z","2024-10-03T13:15:50.816619Z",2554,"C1FKYHSS",1148,"English","No","24","Female","Black","United Kingdom","United Kingdom","United Kingdom","English","No","Unemployed (and job seeking)","MDPRF29607"
